payment_id,loan_id,payment_date,paid_amount,overdue_days
41677,3951,2026-03-12,132048.73,0
41678,3951,2026-04-11,161119.58,0
41679,3952,2025-01-07,19694.44,0
41680,3952,2025-02-06,24788.28,3
41681,3952,2025-03-08,25259.40,0
41682,3952,2025-04-07,31323.35,15
41683,3952,2025-05-07,25713.38,3
41684,3952,2025-06-06,35766.95,0
41685,3952,2025-07-06,20071.73,0
41686,3952,2025-08-05,25759.74,7
41687,3952,2025-09-04,32335.60,0
41688,3952,2025-10-04,19289.09,7
41689,3952,2025-11-03,34754.47,0
41690,3952,2025-12-03,28302.14,0
41691,3952,2026-01-02,23636.91,0
41692,3952,2026-02-01,22760.62,3
41693,3952,2026-03-03,21568.08,7
41694,3952,2026-04-02,28025.27,0
41695,3953,2025-10-04,28711.50,0
41696,3953,2025-11-03,36691.26,0
41697,3953,2025-12-03,19438.31,0
41698,3953,2026-01-02,29504.73,7
41699,3953,2026-02-01,21951.68,15
41700,3953,2026-03-03,25100.72,0
41701,3953,2026-04-02,30208.00,0
41702,3954,2025-03-28,23264.55,0
41703,3954,2025-04-27,18604.91,0
41704,3954,2025-05-27,16112.46,0
41705,3954,2025-06-26,22767.50,0
41706,3954,2025-07-26,22667.04,3
41707,3954,2025-08-25,20837.74,0
41708,3954,2025-09-24,19825.74,0
41709,3954,2025-10-24,17591.23,7
41710,3954,2025-11-23,24609.58,3
41711,3954,2025-12-23,21699.89,0
41712,3954,2026-01-22,23033.06,0
41713,3954,2026-02-21,17373.81,0
41714,3954,2026-03-23,21811.50,0
41715,3954,2026-04-22,26009.76,0
41716,3955,2025-01-08,52981.34,0
41717,3955,2025-02-07,50913.12,3
41718,3955,2025-03-09,77001.00,7
41719,3955,2025-04-08,57558.72,0
41720,3955,2025-05-08,48617.39,3
41721,3955,2025-06-07,45618.12,0
41722,3955,2025-07-07,43174.72,3
41723,3955,2025-08-06,41929.29,0
41724,3955,2025-09-05,67807.99,7
41725,3955,2025-10-05,46540.58,0
41726,3955,2025-11-04,41188.35,7
41727,3955,2025-12-04,56066.81,3
41728,3955,2026-01-03,70469.11,15
41729,3955,2026-02-02,52998.61,7
41730,3955,2026-03-04,57785.81,0
41731,3955,2026-04-03,56114.31,0
41732,3956,2024-11-18,20705.78,15
41733,3956,2024-12-18,31782.51,7
41734,3956,2025-01-17,21662.86,0
41735,3956,2025-02-16,34103.70,0
41736,3956,2025-03-18,21176.20,3
41737,3956,2025-04-17,32227.30,0
41738,3956,2025-05-17,34871.06,0
41739,3956,2025-06-16,23330.55,45
41740,3956,2025-07-16,33291.82,35
41741,3956,2025-08-15,0.00,60
41742,3956,2025-09-14,30073.70,45
41743,3956,2025-10-14,23052.76,20
41744,3957,2024-05-08,8183.96,0
41745,3957,2024-06-07,8271.73,0
41746,3957,2024-07-07,10082.52,7
41747,3957,2024-08-06,10258.12,3
41748,3957,2024-09-05,6992.20,3
41749,3957,2024-10-05,8152.16,7
41750,3957,2024-11-04,7844.47,0
41751,3957,2024-12-04,7256.72,7
41752,3957,2025-01-03,11893.00,0
41753,3958,2025-01-26,21535.02,0
41754,3958,2025-02-25,28641.29,0
41755,3958,2025-03-27,27502.75,0
41756,3958,2025-04-26,17534.71,7
41757,3958,2025-05-26,21702.95,0
41758,3958,2025-06-25,29042.55,0
41759,3958,2025-07-25,23719.39,7
41760,3958,2025-08-24,17334.41,15
41761,3958,2025-09-23,25035.59,7
41762,3958,2025-10-23,20193.59,0
41763,3958,2025-11-22,23100.25,0
41764,3958,2025-12-22,22679.11,0
41765,3959,2025-03-31,195295.19,0
41766,3959,2025-04-30,118947.40,0
41767,3959,2025-05-30,113006.80,3
41768,3959,2025-06-29,110297.75,0
41769,3959,2025-07-29,144393.56,15
41770,3959,2025-08-28,163920.85,7
41771,3959,2025-09-27,135496.58,0
41772,3959,2025-10-27,176718.97,15
41773,3959,2025-11-26,145531.93,0
41774,3959,2025-12-26,204182.02,0
41775,3959,2026-01-25,135336.94,0
41776,3959,2026-02-24,201924.06,7
41777,3960,2025-08-18,71915.90,15
41778,3960,2025-09-17,73116.71,0
41779,3960,2025-10-17,77159.46,7
41780,3960,2025-11-16,115793.66,0
41781,3960,2025-12-16,84582.78,15
41782,3960,2026-01-15,67651.18,0
41783,3960,2026-02-14,113500.77,0
41784,3960,2026-03-16,89528.92,3
41785,3960,2026-04-15,108366.57,0
41786,3961,2024-03-18,74690.03,7
41787,3961,2024-04-17,65767.02,0
41788,3961,2024-05-17,54160.77,0
41789,3961,2024-06-16,68804.25,0
41790,3961,2024-07-16,83923.75,7
41791,3961,2024-08-15,76458.43,0
41792,3962,2025-07-06,4942.36,0
41793,3962,2025-08-05,3536.73,7
41794,3962,2025-09-04,3307.61,0
41795,3962,2025-10-04,3186.49,0
41796,3962,2025-11-03,3754.57,0
41797,3962,2025-12-03,4107.20,0
41798,3962,2026-01-02,4516.71,0
41799,3962,2026-02-01,3456.13,7
41800,3962,2026-03-03,2909.95,7
41801,3962,2026-04-02,4699.63,0
41802,3963,2025-07-24,98100.86,0
41803,3963,2025-08-23,99768.13,0
41804,3963,2025-09-22,75776.61,3
41805,3963,2025-10-22,79587.92,15
41806,3963,2025-11-21,94141.12,3
41807,3963,2025-12-21,113171.83,0
41808,3963,2026-01-20,97787.75,0
41809,3963,2026-02-19,81049.36,3
41810,3963,2026-03-21,87605.41,0
41811,3963,2026-04-20,100556.55,0
41812,3964,2025-12-30,19064.24,15
41813,3964,2026-01-29,22037.45,0
41814,3964,2026-02-28,21283.01,7
41815,3964,2026-03-30,16711.38,7
41816,3964,2026-04-29,18617.65,7
41817,3965,2026-01-03,28164.93,0
41818,3965,2026-02-02,19305.37,0
41819,3965,2026-03-04,28420.14,0
41820,3965,2026-04-03,21447.20,7
41821,3966,2025-01-26,9247.29,0
41822,3966,2025-02-25,7898.00,3
41823,3966,2025-03-27,5442.13,0
41824,3966,2025-04-26,6259.96,0
41825,3966,2025-05-26,8647.65,15
41826,3966,2025-06-25,6937.01,0
41827,3966,2025-07-25,8130.04,0
41828,3966,2025-08-24,5533.91,0
41829,3966,2025-09-23,7711.29,0
41830,3966,2025-10-23,8642.63,0
41831,3966,2025-11-22,8903.90,0
41832,3966,2025-12-22,7998.82,0
41833,3966,2026-01-21,5809.21,7
41834,3966,2026-02-20,6619.01,15
41835,3966,2026-03-22,8208.46,7
41836,3966,2026-04-21,5535.06,0
41837,3967,2025-11-17,9561.74,0
41838,3967,2025-12-17,11643.62,3
41839,3967,2026-01-16,10342.81,7
41840,3967,2026-02-15,9967.30,0
41841,3967,2026-03-17,9914.03,0
41842,3967,2026-04-16,12629.80,0
41843,3968,2024-08-23,28548.05,3
41844,3968,2024-09-22,44327.12,0
41845,3968,2024-10-22,37256.53,0
41846,3968,2024-11-21,38085.98,0
41847,3968,2024-12-21,42818.21,0
41848,3968,2025-01-20,38229.02,0
41849,3968,2025-02-19,36391.09,3
41850,3968,2025-03-21,32324.13,0
41851,3968,2025-04-20,33221.90,0
41852,3968,2025-05-20,35677.59,0
41853,3968,2025-06-19,42599.93,0
41854,3968,2025-07-19,37644.54,0
41855,3968,2025-08-18,39217.70,0
41856,3968,2025-09-17,28307.22,7
41857,3968,2025-10-17,30111.26,3
41858,3968,2025-11-16,30485.42,3
41859,3968,2025-12-16,25344.83,0
41860,3968,2026-01-15,24442.92,0
41861,3968,2026-02-14,37319.94,0
41862,3968,2026-03-16,29287.82,7
41863,3968,2026-04-15,31041.20,0
41864,3969,2025-07-16,43331.58,15
41865,3969,2025-08-15,33618.95,0
41866,3969,2025-09-14,42327.70,7
41867,3969,2025-10-14,32906.51,0
41868,3969,2025-11-13,23795.35,7
41869,3969,2025-12-13,39073.99,15
41870,3969,2026-01-12,38642.90,0
41871,3969,2026-02-11,31419.24,3
41872,3969,2026-03-13,41739.09,0
41873,3969,2026-04-12,33436.84,0
41874,3970,2024-04-08,68072.59,7
41875,3970,2024-05-08,64504.17,0
41876,3970,2024-06-07,51699.46,0
41877,3970,2024-07-07,45513.15,0
41878,3970,2024-08-06,40127.99,0
41879,3970,2024-09-05,51053.89,7
41880,3970,2024-10-05,59881.71,0
41881,3970,2024-11-04,72261.70,15
41882,3970,2024-12-04,49462.35,0
41883,3970,2025-01-03,50492.46,3
41884,3970,2025-02-02,64901.43,3
41885,3970,2025-03-04,43019.63,3
41886,3971,2025-08-17,41444.91,3
41887,3971,2025-09-16,44399.61,15
41888,3971,2025-10-16,50643.73,0
41889,3971,2025-11-15,52081.07,3
41890,3971,2025-12-15,59393.16,0
41891,3971,2026-01-14,48846.36,15
41892,3971,2026-02-13,52956.97,0
41893,3971,2026-03-15,64940.06,15
41894,3971,2026-04-14,37841.59,0
41895,3972,2025-05-17,92632.42,0
41896,3972,2025-06-16,53199.72,0
41897,3972,2025-07-16,57044.15,3
41898,3972,2025-08-15,89467.02,0
41899,3972,2025-09-14,78150.41,0
41900,3972,2025-10-14,73966.51,15
41901,3973,2025-01-20,10187.44,7
41902,3973,2025-02-19,6218.30,15
41903,3973,2025-03-21,7687.25,3
41904,3973,2025-04-20,9898.59,15
41905,3973,2025-05-20,8522.01,0
41906,3973,2025-06-19,6201.36,0
41907,3973,2025-07-19,6104.96,0
41908,3973,2025-08-18,10947.24,7
41909,3973,2025-09-17,10874.68,15
41910,3973,2025-10-17,6800.10,3
41911,3973,2025-11-16,7369.30,7
41912,3973,2025-12-16,6390.54,0
41913,3973,2026-01-15,9630.56,7
41914,3973,2026-02-14,8100.18,0
41915,3973,2026-03-16,8558.83,7
41916,3973,2026-04-15,8513.56,0
41917,3974,2025-06-20,59823.57,7
41918,3974,2025-07-20,69355.98,15
41919,3974,2025-08-19,63895.59,7
41920,3974,2025-09-18,55658.37,0
41921,3974,2025-10-18,56513.92,0
41922,3974,2025-11-17,81089.82,0
41923,3974,2025-12-17,80569.85,15
41924,3974,2026-01-16,46543.77,0
41925,3974,2026-02-15,73258.72,0
41926,3974,2026-03-17,81021.61,0
41927,3974,2026-04-16,59552.31,3
41928,3975,2025-02-08,22570.56,3
41929,3975,2025-03-10,21884.58,3
41930,3975,2025-04-09,26721.36,0
41931,3975,2025-05-09,22826.01,0
41932,3975,2025-06-08,18643.87,0
41933,3975,2025-07-08,24913.08,0
41934,3975,2025-08-07,26554.03,0
41935,3975,2025-09-06,19376.28,3
41936,3975,2025-10-06,25755.12,0
41937,3975,2025-11-05,26753.74,3
41938,3975,2025-12-05,29918.80,0
41939,3975,2026-01-04,30402.75,0
41940,3975,2026-02-03,31458.45,15
41941,3975,2026-03-05,31735.87,0
41942,3975,2026-04-04,18050.55,0
41943,3976,2025-07-08,97243.05,0
41944,3976,2025-08-07,147296.53,15
41945,3976,2025-09-06,143012.58,0
41946,3976,2025-10-06,125913.55,3
41947,3976,2025-11-05,107115.56,3
41948,3976,2025-12-05,119839.18,0
41949,3976,2026-01-04,115299.73,0
41950,3976,2026-02-03,82735.99,7
41951,3976,2026-03-05,103767.58,0
41952,3976,2026-04-04,140166.66,3
41953,3977,2026-01-04,28233.92,0
41954,3977,2026-02-03,44243.74,7
41955,3977,2026-03-05,44700.64,15
41956,3977,2026-04-04,44554.53,7
41957,3978,2026-04-22,10003.96,15
41958,3979,2024-03-16,28752.94,7
41959,3979,2024-04-15,26535.50,0
41960,3979,2024-05-15,33190.56,0
41961,3979,2024-06-14,32155.30,15
41962,3979,2024-07-14,22639.68,0
41963,3979,2024-08-13,34644.68,0
41964,3979,2024-09-12,30397.50,0
41965,3979,2024-10-12,32930.14,3
41966,3979,2024-11-11,20264.27,0
41967,3979,2024-12-11,27624.25,0
41968,3979,2025-01-10,25604.37,0
41969,3979,2025-02-09,28532.99,0
41970,3980,2025-12-19,163739.72,15
41971,3980,2026-01-18,131039.04,0
41972,3980,2026-02-17,116257.73,0
41973,3980,2026-03-19,177933.64,0
41974,3980,2026-04-18,175983.62,0
41975,3981,2026-04-23,97741.87,7
41976,3982,2024-05-03,38969.32,0
41977,3982,2024-06-02,46444.62,0
41978,3982,2024-07-02,33675.58,0
41979,3982,2024-08-01,47149.54,3
41980,3982,2024-08-31,33001.97,0
41981,3982,2024-09-30,49149.40,7
41982,3983,2024-04-17,19620.80,0
41983,3983,2024-05-17,31762.92,0
41984,3983,2024-06-16,23971.61,0
41985,3983,2024-07-16,20323.56,15
41986,3983,2024-08-15,34878.52,0
41987,3983,2024-09-14,20151.47,7
41988,3983,2024-10-14,33567.95,0
41989,3983,2024-11-13,32037.70,7
41990,3983,2024-12-13,23572.43,3
41991,3983,2025-01-12,32287.92,15
41992,3983,2025-02-11,25733.52,7
41993,3983,2025-03-13,23197.50,15
41994,3983,2025-04-12,26853.30,15
41995,3983,2025-05-12,29334.05,0
41996,3983,2025-06-11,23204.15,0
41997,3983,2025-07-11,34826.44,15
41998,3983,2025-08-10,29478.36,3
41999,3983,2025-09-09,30833.14,0
42000,3983,2025-10-09,19192.91,7
42001,3983,2025-11-08,30901.00,3
42002,3983,2025-12-08,29105.97,0
42003,3983,2026-01-07,24861.12,0
42004,3983,2026-02-06,21040.32,0
42005,3983,2026-03-08,19756.26,0
42006,3983,2026-04-07,28732.74,3
42007,3984,2026-02-21,13870.05,0
42008,3984,2026-03-23,21055.72,0
42009,3984,2026-04-22,16749.76,0
42010,3985,2025-12-30,33476.96,0
42011,3985,2026-01-29,33490.09,3
42012,3985,2026-02-28,25571.15,7
42013,3985,2026-03-30,36544.32,0
42014,3985,2026-04-29,24900.83,3
42015,3987,2024-04-04,2472.20,15
42016,3987,2024-05-04,3362.70,35
42017,3987,2024-06-03,3191.52,31
42018,3987,2024-07-03,2263.60,75
42019,3987,2024-08-02,2702.71,5
42020,3987,2024-09-01,3108.95,75
42021,3987,2024-10-01,1952.02,35
42022,3987,2024-10-31,3081.34,90
42023,3987,2024-11-30,3202.75,20
42024,3988,2024-02-19,75104.53,15
42025,3988,2024-03-20,47296.49,3
42026,3988,2024-04-19,47800.38,0
42027,3988,2024-05-19,63216.12,15
42028,3988,2024-06-18,67281.32,7
42029,3988,2024-07-18,42609.07,3
42030,3988,2024-08-17,57194.58,0
42031,3988,2024-09-16,64317.05,0
42032,3988,2024-10-16,59461.29,0
42033,3988,2024-11-15,78119.45,7
42034,3988,2024-12-15,57260.40,15
42035,3988,2025-01-14,77439.30,7
42036,3989,2025-10-19,21306.36,15
42037,3989,2025-11-18,20602.22,0
42038,3989,2025-12-18,29782.01,0
42039,3989,2026-01-17,29219.58,3
42040,3989,2026-02-16,28014.74,0
42041,3989,2026-03-18,29225.05,7
42042,3989,2026-04-17,27992.16,3
42043,3990,2026-03-06,122183.77,0
42044,3990,2026-04-05,109698.10,7
42045,3991,2025-03-28,19774.69,0
42046,3991,2025-04-27,22403.99,15
42047,3991,2025-05-27,27252.28,7
42048,3991,2025-06-26,18150.66,0
42049,3991,2025-07-26,22823.07,15
42050,3991,2025-08-25,17680.08,3
42051,3991,2025-09-24,28080.90,3
42052,3991,2025-10-24,29295.37,7
42053,3991,2025-11-23,26807.57,0
42054,3991,2025-12-23,30395.29,0
42055,3991,2026-01-22,21944.40,3
42056,3991,2026-02-21,20447.80,7
42057,3991,2026-03-23,31289.04,0
42058,3991,2026-04-22,29654.69,7
42059,3992,2024-12-17,30689.74,0
42060,3992,2025-01-16,39825.17,0
42061,3992,2025-02-15,37207.78,15
42062,3992,2025-03-17,46614.78,0
42063,3992,2025-04-16,46507.59,7
42064,3992,2025-05-16,29562.90,0
42065,3992,2025-06-15,42686.89,0
42066,3992,2025-07-15,37146.36,0
42067,3992,2025-08-14,34797.33,3
42068,3993,2025-01-20,4479.78,3
42069,3993,2025-02-19,3806.15,7
42070,3993,2025-03-21,4402.66,15
42071,3993,2025-04-20,3142.52,0
42072,3993,2025-05-20,3951.30,15
42073,3993,2025-06-19,2803.10,3
42074,3993,2025-07-19,4301.72,0
42075,3993,2025-08-18,2981.48,0
42076,3993,2025-09-17,2908.06,0
42077,3993,2025-10-17,3323.09,0
42078,3993,2025-11-16,2848.82,0
42079,3993,2025-12-16,3978.41,0
42080,3993,2026-01-15,3259.18,0
42081,3993,2026-02-14,3580.07,0
42082,3993,2026-03-16,3907.57,0
42083,3993,2026-04-15,4214.36,0
42084,3994,2025-04-27,58273.87,3
42085,3994,2025-05-27,63070.63,7
42086,3994,2025-06-26,49538.26,0
42087,3994,2025-07-26,63140.62,3
42088,3994,2025-08-25,57917.61,3
42089,3994,2025-09-24,74975.99,0
42090,3994,2025-10-24,42543.24,0
42091,3994,2025-11-23,57773.01,0
42092,3994,2025-12-23,56931.32,0
42093,3994,2026-01-22,68083.50,7
42094,3994,2026-02-21,59805.66,0
42095,3994,2026-03-23,62973.18,3
42096,3994,2026-04-22,61160.23,0
42097,3995,2026-04-14,18597.65,3
42098,3996,2025-09-23,155557.21,0
42099,3996,2025-10-23,96957.89,0
42100,3996,2025-11-22,172417.25,7
42101,3996,2025-12-22,113333.82,0
42102,3996,2026-01-21,123352.05,0
42103,3996,2026-02-20,134408.33,3
42104,3996,2026-03-22,134828.88,0
42105,3996,2026-04-21,177071.12,0
42106,3997,2025-06-07,23879.66,0
42107,3997,2025-07-07,21217.07,0
42108,3997,2025-08-06,25630.68,7
42109,3997,2025-09-05,37289.24,0
42110,3997,2025-10-05,35982.61,0
42111,3997,2025-11-04,37557.85,0
42112,3997,2025-12-04,20533.44,0
42113,3997,2026-01-03,32621.37,0
42114,3997,2026-02-02,36168.95,0
42115,3997,2026-03-04,30261.44,7
42116,3997,2026-04-03,22389.87,0
42117,3998,2025-05-05,59037.93,0
42118,3998,2025-06-04,84159.09,7
42119,3998,2025-07-04,66562.73,0
42120,3999,2025-09-23,98220.58,15
42121,3999,2025-10-23,103799.96,0
42122,3999,2025-11-22,70355.87,0
42123,3999,2025-12-22,100002.39,7
42124,3999,2026-01-21,70321.83,1
42125,3999,2026-02-20,0.00,75
42126,3999,2026-03-22,96499.05,75
42127,3999,2026-04-21,96548.49,60
42128,4000,2024-11-11,23112.40,3
42129,4000,2024-12-11,20052.54,15
42130,4000,2025-01-10,22331.38,15
42131,4001,2025-12-24,117361.78,15
42132,4001,2026-01-23,116334.38,3
42133,4001,2026-02-22,126267.53,3
42134,4001,2026-03-24,105542.34,0
42135,4001,2026-04-23,91753.82,0
42136,4002,2026-03-29,52373.86,0
42137,4002,2026-04-28,42161.34,0
42138,4003,2026-03-22,54224.21,15
42139,4003,2026-04-21,85437.62,3
42140,4004,2025-11-24,45320.95,0
42141,4004,2025-12-24,55140.56,0
42142,4004,2026-01-23,53103.07,0
42143,4004,2026-02-22,41835.90,0
42144,4004,2026-03-24,47217.11,0
42145,4004,2026-04-23,49048.58,0
42146,4005,2026-03-12,7682.06,0
42147,4005,2026-04-11,6006.08,3
42148,4006,2024-04-06,47727.93,0
42149,4006,2024-05-06,33344.16,15
42150,4006,2024-06-05,41369.02,0
42151,4006,2024-07-05,41734.16,3
42152,4006,2024-08-04,41527.29,15
42153,4006,2024-09-03,45579.08,0
42154,4006,2024-10-03,46984.73,15
42155,4006,2024-11-02,47119.42,15
42156,4006,2024-12-02,38213.08,0
42157,4006,2025-01-01,30235.58,7
42158,4006,2025-01-31,35299.04,15
42159,4006,2025-03-02,47371.40,7
42160,4006,2025-04-01,39546.81,15
42161,4006,2025-05-01,30953.48,7
42162,4006,2025-05-31,34210.31,7
42163,4006,2025-06-30,49297.57,0
42164,4006,2025-07-30,51723.17,0
42165,4006,2025-08-29,32128.77,15
42166,4007,2024-07-17,41366.84,7
42167,4007,2024-08-16,50251.01,0
42168,4007,2024-09-15,55687.56,15
42169,4007,2024-10-15,39635.83,0
42170,4007,2024-11-14,41165.13,7
42171,4007,2024-12-14,67452.88,0
42172,4008,2025-07-09,8979.53,15
42173,4008,2025-08-08,7159.00,7
42174,4008,2025-09-07,10958.02,0
42175,4008,2025-10-07,7800.96,7
42176,4008,2025-11-06,7810.46,3
42177,4008,2025-12-06,11354.93,0
42178,4008,2026-01-05,7705.40,0
42179,4008,2026-02-04,9950.19,3
42180,4008,2026-03-06,12620.80,0
42181,4008,2026-04-05,8170.79,0
42182,4009,2025-07-07,64809.63,0
42183,4009,2025-08-06,73596.50,0
42184,4009,2025-09-05,68220.68,45
42185,4010,2024-10-11,47600.89,0
42186,4010,2024-11-10,41538.92,0
42187,4010,2024-12-10,37857.11,0
42188,4010,2025-01-09,51332.13,0
42189,4010,2025-02-08,44743.50,15
42190,4010,2025-03-10,56541.95,15
42191,4011,2024-05-07,27117.35,0
42192,4011,2024-06-06,31550.42,0
42193,4011,2024-07-06,21411.03,7
42194,4011,2024-08-05,19531.94,3
42195,4011,2024-09-04,29948.22,15
42196,4011,2024-10-04,25175.77,0
42197,4011,2024-11-03,31659.53,15
42198,4011,2024-12-03,33708.80,0
42199,4011,2025-01-02,18436.53,0
42200,4012,2024-06-28,26846.57,7
42201,4012,2024-07-28,41667.23,0
42202,4012,2024-08-27,22924.67,0
42203,4012,2024-09-26,38852.00,0
42204,4012,2024-10-26,38811.87,0
42205,4012,2024-11-25,35767.51,7
42206,4012,2024-12-25,39128.62,0
42207,4012,2025-01-24,33320.82,0
42208,4012,2025-02-23,40678.71,0
42209,4012,2025-03-25,36159.79,7
42210,4012,2025-04-24,38865.80,0
42211,4012,2025-05-24,41782.50,0
42212,4012,2025-06-23,31387.46,0
42213,4012,2025-07-23,39091.25,3
42214,4012,2025-08-22,30139.75,15
42215,4012,2025-09-21,24232.56,0
42216,4012,2025-10-21,23086.90,0
42217,4012,2025-11-20,39571.98,0
42218,4012,2025-12-20,29152.52,0
42219,4012,2026-01-19,40345.49,0
42220,4012,2026-02-18,40583.45,3
42221,4012,2026-03-20,25550.83,0
42222,4012,2026-04-19,36913.03,3
42223,4013,2024-03-09,57858.97,15
42224,4013,2024-04-08,51570.81,0
42225,4013,2024-05-08,87501.87,0
42226,4013,2024-06-07,56029.34,3
42227,4013,2024-07-07,86586.50,0
42228,4013,2024-08-06,70869.70,0
42229,4013,2024-09-05,52093.48,7
42230,4013,2024-10-05,83054.67,15
42231,4013,2024-11-04,71708.99,0
42232,4013,2024-12-04,70611.75,3
42233,4013,2025-01-03,50366.18,15
42234,4013,2025-02-02,54257.32,0
42235,4013,2025-03-04,80863.15,0
42236,4013,2025-04-03,47799.29,0
42237,4013,2025-05-03,69349.43,3
42238,4013,2025-06-02,81510.20,0
42239,4013,2025-07-02,84431.87,0
42240,4013,2025-08-01,52098.20,3
42241,4013,2025-08-31,47282.99,0
42242,4013,2025-09-30,79778.18,7
42243,4013,2025-10-30,53129.41,15
42244,4013,2025-11-29,82440.24,3
42245,4013,2025-12-29,87866.30,15
42246,4013,2026-01-28,54484.86,0
42247,4013,2026-02-27,80740.11,0
42248,4013,2026-03-29,51961.66,0
42249,4013,2026-04-28,85477.88,15
42250,4014,2024-10-23,17156.55,0
42251,4014,2024-11-22,12365.90,3
42252,4014,2024-12-22,14539.73,15
42253,4014,2025-01-21,15583.74,7
42254,4014,2025-02-20,15947.50,0
42255,4014,2025-03-22,17840.91,0
42256,4015,2025-04-14,10076.51,15
42257,4015,2025-05-14,9819.69,0
42258,4015,2025-06-13,11286.81,0
42259,4015,2025-07-13,11468.27,0
42260,4015,2025-08-12,11545.33,7
42261,4015,2025-09-11,12309.53,0
42262,4015,2025-10-11,8444.55,15
42263,4015,2025-11-10,10753.69,0
42264,4015,2025-12-10,13930.24,0
42265,4015,2026-01-09,10127.97,15
42266,4015,2026-02-08,7865.07,0
42267,4015,2026-03-10,8197.21,0
42268,4016,2026-03-05,51288.94,7
42269,4016,2026-04-04,56932.23,0
42270,4017,2024-02-13,121854.77,0
42271,4017,2024-03-14,214999.05,7
42272,4017,2024-04-13,179752.31,0
42273,4017,2024-05-13,230053.75,0
42274,4017,2024-06-12,167359.92,0
42275,4017,2024-07-12,134068.54,3
42276,4017,2024-08-11,199166.97,0
42277,4017,2024-09-10,173671.27,0
42278,4017,2024-10-10,206619.60,0
42279,4017,2024-11-09,181657.21,0
42280,4017,2024-12-09,162883.45,0
42281,4017,2025-01-08,192709.83,0
42282,4017,2025-02-07,185974.86,0
42283,4017,2025-03-09,155767.17,0
42284,4017,2025-04-08,161882.55,0
42285,4017,2025-05-08,136851.46,3
42286,4017,2025-06-07,174538.56,0
42287,4017,2025-07-07,150925.87,0
42288,4017,2025-08-06,173099.68,0
42289,4017,2025-09-05,137316.25,3
42290,4017,2025-10-05,213151.19,0
42291,4017,2025-11-04,149011.34,0
42292,4017,2025-12-04,199292.48,0
42293,4017,2026-01-03,143422.55,0
42294,4017,2026-02-02,139626.53,0
42295,4017,2026-03-04,153211.77,0
42296,4017,2026-04-03,121810.35,0
42297,4018,2025-03-09,29136.14,0
42298,4018,2025-04-08,21333.25,7
42299,4018,2025-05-08,17936.55,0
42300,4018,2025-06-07,19982.13,7
42301,4018,2025-07-07,26371.92,0
42302,4018,2025-08-06,26587.41,0
42303,4019,2024-10-13,14715.03,15
42304,4019,2024-11-12,10296.69,0
42305,4019,2024-12-12,14042.32,15
42306,4019,2025-01-11,9776.67,0
42307,4019,2025-02-10,13101.14,0
42308,4019,2025-03-12,14763.58,3
42309,4019,2025-04-11,12020.87,7
42310,4019,2025-05-11,11710.51,7
42311,4019,2025-06-10,12107.32,0
42312,4019,2025-07-10,11033.93,15
42313,4019,2025-08-09,12499.88,7
42314,4019,2025-09-08,10742.03,15
42315,4020,2024-05-03,118426.33,3
42316,4020,2024-06-02,85884.68,0
42317,4020,2024-07-02,90057.24,7
42318,4020,2024-08-01,72448.43,7
42319,4020,2024-08-31,66572.95,0
42320,4020,2024-09-30,70533.71,0
42321,4020,2024-10-30,104839.29,0
42322,4020,2024-11-29,76363.64,0
42323,4020,2024-12-29,120704.98,0
42324,4020,2025-01-28,66656.57,7
42325,4020,2025-02-27,86372.28,0
42326,4020,2025-03-29,83253.00,0
42327,4020,2025-04-28,74895.15,0
42328,4020,2025-05-28,70858.50,0
42329,4020,2025-06-27,103283.07,15
42330,4020,2025-07-27,83147.79,15
42331,4020,2025-08-26,109757.45,0
42332,4020,2025-09-25,118202.08,0
42333,4021,2025-12-28,4127.83,0
42334,4021,2026-01-27,4929.59,15
42335,4021,2026-02-26,4583.80,0
42336,4021,2026-03-28,4589.54,0
42337,4021,2026-04-27,4811.29,0
42338,4022,2024-04-21,109653.13,7
42339,4022,2024-05-21,92806.47,0
42340,4022,2024-06-20,101363.22,0
42341,4022,2024-07-20,89868.83,3
42342,4022,2024-08-19,99144.91,0
42343,4022,2024-09-18,76182.15,0
42344,4022,2024-10-18,75270.55,7
42345,4022,2024-11-17,62609.43,3
42346,4022,2024-12-17,73158.24,0
42347,4022,2025-01-16,76192.29,0
42348,4022,2025-02-15,92798.50,0
42349,4022,2025-03-17,75498.96,0
42350,4022,2025-04-16,83601.89,3
42351,4022,2025-05-16,116359.24,0
42352,4022,2025-06-15,103890.42,15
42353,4022,2025-07-15,104925.12,7
42354,4022,2025-08-14,62794.72,0
42355,4022,2025-09-13,67182.07,15
42356,4022,2025-10-13,95325.20,3
42357,4022,2025-11-12,92447.45,0
42358,4022,2025-12-12,74675.41,15
42359,4022,2026-01-11,98004.57,0
42360,4022,2026-02-10,85004.48,0
42361,4022,2026-03-12,112848.29,7
42362,4023,2025-07-22,38711.19,0
42363,4023,2025-08-21,26326.88,0
42364,4023,2025-09-20,39416.42,7
42365,4023,2025-10-20,45054.13,0
42366,4023,2025-11-19,38534.20,7
42367,4023,2025-12-19,28834.98,0
42368,4023,2026-01-18,29882.26,3
42369,4023,2026-02-17,43504.86,0
42370,4023,2026-03-19,39618.82,0
42371,4023,2026-04-18,35029.26,15
42372,4024,2024-03-31,98419.61,0
42373,4024,2024-04-30,91935.24,3
42374,4024,2024-05-30,79769.48,0
